0.0357484, 0.825618, -0.349901, 1.11473, 0, 0.00159014, 501
0.805118, 0.0164253, 0.266722, 0.801534, 0, 0.225192, 501
0.014383, 0.819008, 0.431741, 0.982776, 3, 0.00375897, 501
0.0137665, 0.0165259, -0.250836, 1.86689, 2, 0.0518674, 501
0.804246, 0.0125017, 0.266042, 0.790039, 0, 0.227599, 501
0.272491, 0.382527, -0.414965, 0.168322, 2, 0.304418, 38
0.00686349, 0.832781, 0.302627, 1.26282, 5, 8.10528e-05, 501
0.518443, 0.77351, 0.289676, 1.63553, 4, 0.0140632, 501
0.0200333, 0.788828, -0.326886, 1.07644, 0, 0.00843072, 501
0.0166658, 0.724928, 0.374092, 0.854111, 4, 0.0269121, 501
0.0128043, 0.825198, -0.41344, 1.02035, 1, 0.0019845, 501
0.781875, 0.798591, 0.306088, 2.05948, 5, 0.00297599, 501
0.00318914, 0.8331, -0.489568, 0.989037, 2, 6.68044e-05, 501
0.709702, 0.635174, 0.244475, 2.1973, 5, 0.0105351, 501
0.00444741, 0.83306, 0.361911, 1.11161, 4, 5.33567e-05, 501
0.0601707, 0.725207, -0.377441, 0.826393, 1, 0.0309625, 501
0.827046, 0.76266, 0.307602, 2.15241, 5, 0.00440713, 501
0.0107571, 0.832997, 0.360073, 1.11323, 4, 6.6628e-05, 501
0.043522, 0.815114, 0.42268, 0.97919, 3, 0.00508459, 501
0.00417059, 0.683992, -0.261097, 1.07165, 0, 0.0216544, 501
0.0121439, 0.819711, -0.487331, 0.953366, 2, 0.00408626, 501
0.830894, 0.82649, -0.450888, 1.7015, 0, 0.00142606, 501
0.010842, 0.821573, 0.36052, 1.08082, 4, 0.00238566, 501
0.0113749, 0.826713, 0.35988, 1.09733, 4, 0.00132702, 501
0.824778, 0.825046, 0.498281, 1.67204, 1, 0.00200311, 501
0.0144748, 0.819284, -0.341121, 1.11743, 0, 0.00265492, 501
0.0184916, 0.820926, 0.430572, 0.987672, 3, 0.00327445, 501
0.813744, 0.372457, 0.251469, 2.03267, 3, 0.0324192, 501
0.132359, 0.490687, -0.233415, 0.666814, 1, 0.0786562, 501
0.831204, 0.833377, 0.360558, 1.86707, 4, -5.70453e-06, 501
