0.198667, 0.471287, 0.00780283, 0.444062, 0.596309, 0.0814853, 601
0.198667, 0.405736, 0.204798, 0.201339, 0.508743, 0.318254, 601
0.198667, 0.828685, 0.829069, 0.320521, 2.0215, 0.000212886, 601
0.198667, 0.767953, 0.829, 0.309439, 2.14058, 0.00019331, 601
0.198667, 0.822177, 0.831252, 0.320372, 2.02878, 0.000103718, 601
0.198667, 0.722465, 0.663399, 0.260408, 2.06148, 0.0125645, 601
0.198667, 0.823677, 0.829942, 0.320045, 2.03002, 0.000168395, 601
0.198667, 0.826754, 0.134514, 0.27658, 1.35579, 0.104254, 601
0.198667, 0.760689, 0.833696, 0.3095, 2.15325, -1.58006e-05, 601
0.198667, 0.832664, 0.830975, 0.3217, 2.01208, 0.000118321, 601
0.198667, 0.831487, 0.091702, 0.284696, 1.32073, 0.108862, 601
0.198667, 0.210135, 0.828647, 0.161746, 2.43532, 6.41948e-05, 601
0.198667, 0.827687, 0.0873619, 0.284426, 1.30653, 0.111797, 601
0.198667, 0.559854, 0.407852, 0.159716, 1.46997, 0.132884, 601
0.198667, 0.833301, 0.824249, 0.320766, 2.0126, 0.000457164, 601
0.198667, 0.827764, 0.00332155, 0.303354, 1.24797, 0.119019, 601
0.198667, 0.535406, 0.650012, 0.197973, 2.12343, 0.0191654, 601
0.198667, 0.825007, 0.813945, 0.317143, 2.02263, 0.000991036, 601
0.198667, 0.834613, 0.825015, 0.321115, 2.00977, 0.000419098, 601
0.198667, 0.826869, 0.354462, 0.262918, 1.61916, 0.0583467, 601
0.198667, 0.717812, 0.832692, 0.300301, 2.23147, 2.4372e-05, 601
0.198667, 0.810484, 0.820353, 0.315251, 2.05908, 0.000636863, 601
0.198667, 0.763668, 0.784137, 0.298522, 2.12149, 0.00246214, 601
0.198667, 0.825671, 0.829277, 0.320502, 2.02113, 0.000203932, 601
0.198667, 0.622746, 0.767709, 0.256977, 2.2917, 0.0027194, 601
0.198667, 0.835208, 0.779639, 0.31337, 1.99732, 0.00289065, 601
0.198667, 0.0198628, 0.833799, 0.119836, 2.21058, -2.08313e-05, 601
0.198667, 0.831411, 0.546074, 0.277768, 1.83972, 0.0243723, 601
0.198667, 0.00251953, 0.830175, 0.113729, 2.15611, 0.000162325, 601
0.198667, 0.82322, 0.421071, 0.264604, 1.69686, 0.0458017, 601
0.198667, 0.808188, 0.514903, 0.266135, 1.81441, 0.0308872, 601
0.198667, 0.0114064, 0.833677, 0.117713, 2.19192, -1.6072e-05, 601
0.198667, 0.82629, 0.640263, 0.288463, 1.92608, 0.0136916, 601
0.198667, 0.00424287, 0.833265, 0.11578, 2.17469, 3.30522e-06, 601
0.198667, 0.829931, 0.268677, 0.264646, 1.50975, 0.0763166, 601
0.198667, 0.638821, 0.431561, 0.190798, 1.62536, 0.0869329, 601
0.198667, 0.806283, 0.325541, 0.253177, 1.56062, 0.0714852, 601
0.198667, 0.776013, 0.541307, 0.257662, 1.86221, 0.0289785, 601
0.198667, 0.827207, 0.427395, 0.264894, 1.7077, 0.0440887, 601
0.198667, 0.683657, 0.651592, 0.246266, 2.07624, 0.0146252, 601
0.198667, 0.825453, 0.711322, 0.299812, 1.97473, 0.00750636, 601
0.198667, 0.816728, 0.118362, 0.277348, 1.31566, 0.112202, 601
0.198667, 0.792655, 0.16754, 0.260167, 1.31435, 0.117922, 601
0.198667, 0.0290512, 0.674866, 0.0655485, 1.63194, 0.024949, 601
0.198667, 0.658607, 0.498962, 0.206566, 1.79882, 0.0534749, 601
0.198667, 0.0310449, 0.723896, 0.0749215, 1.74415, 0.0147596, 601
0.198667, 0.0860926, 0.689652, 0.0790253, 1.76965, 0.021345, 601
0.198667, 0.596262, 0.490004, 0.182552, 1.75425, 0.0690142, 601
0.198667, 0.414584, 0.624188, 0.151148, 1.99872, 0.0315123, 601
0.198667, 0.652506, 0.562799, 0.217, 1.92488, 0.0345347, 601
0.198667, 0.824822, 0.542207, 0.274847, 1.84075, 0.0253141, 601
0.198667, 0.790614, 0.491823, 0.256692, 1.78983, 0.0368935, 601
0.198667, 0.832578, 0.40814, 0.265967, 1.68846, 0.0465856, 601
0.198667, 0.760291, 0.739261, 0.287279, 2.10368, 0.00523556, 601
0.198667, 0.524532, 0.662256, 0.195763, 2.12836, 0.0180228, 601
0.198667, 0.153359, 0.790941, 0.131908, 2.25039, 0.00218384, 601
0.198667, 0.74441, 0.743237, 0.284862, 2.13353, 0.00481914, 601
0.198667, 0.109998, 0.786596, 0.122468, 2.20289, 0.00267738, 601
0.198667, 0.752083, 0.823858, 0.304868, 2.17102, 0.000407278, 601
0.198667, 0.831228, 0.663169, 0.293827, 1.935, 0.0114656, 601
0.198667, 0.702623, 0.695593, 0.261755, 2.12272, 0.00899571, 601
0.198667, 0.833157, 0.578457, 0.282309, 1.87032, 0.0201309, 601
